run_name,run_dir,scheduler,scheduler_family,request_type,sweep_type,model,model_full,num_requests,qps,tensor_parallel_degree,gpu_memory_utilization_target,max_model_len,max_gpu_memory_used_mib,mean_gpu_memory_used_mib,max_gpu_utilization_pct,mean_gpu_utilization_pct,completed_requests,total_prefill_tokens,total_decode_tokens,mean_prefill_tokens,mean_decode_tokens,ttft_exec_sec_mean,ttft_exec_sec_min,ttft_exec_sec_max,ttft_exec_sec_p50,ttft_exec_sec_p90,ttft_exec_sec_p95,ttft_exec_sec_p99,ttft_user_sec_mean,ttft_user_sec_min,ttft_user_sec_max,ttft_user_sec_p50,ttft_user_sec_p90,ttft_user_sec_p95,ttft_user_sec_p99,tpot_sec_mean,tpot_sec_min,tpot_sec_max,tpot_sec_p50,tpot_sec_p90,tpot_sec_p95,tpot_sec_p99,tpot_including_first_output_sec_mean,tpot_including_first_output_sec_min,tpot_including_first_output_sec_max,tpot_including_first_output_sec_p50,tpot_including_first_output_sec_p90,tpot_including_first_output_sec_p95,tpot_including_first_output_sec_p99,e2e_sec_mean,e2e_sec_min,e2e_sec_max,e2e_sec_p50,e2e_sec_p90,e2e_sec_p95,e2e_sec_p99,scheduling_delay_sec_mean,scheduling_delay_sec_min,scheduling_delay_sec_max,scheduling_delay_sec_p50,scheduling_delay_sec_p90,scheduling_delay_sec_p95,scheduling_delay_sec_p99,execution_time_with_preemptions_mean,execution_time_with_preemptions_min,execution_time_with_preemptions_max,execution_time_with_preemptions_p50,execution_time_with_preemptions_p90,execution_time_with_preemptions_p95,execution_time_with_preemptions_p99,prefill_exec_with_preemption_mean,prefill_exec_with_preemption_min,prefill_exec_with_preemption_max,prefill_exec_with_preemption_p50,prefill_exec_with_preemption_p90,prefill_exec_with_preemption_p95,prefill_exec_with_preemption_p99,decode_exec_with_preemption_mean,decode_exec_with_preemption_min,decode_exec_with_preemption_max,decode_exec_with_preemption_p50,decode_exec_with_preemption_p90,decode_exec_with_preemption_p95,decode_exec_with_preemption_p99,total_preemption_time_sec_mean,total_preemption_time_sec_min,total_preemption_time_sec_max,total_preemption_time_sec_p50,total_preemption_time_sec_p90,total_preemption_time_sec_p95,total_preemption_time_sec_p99,total_preemptions_mean,total_preemptions_min,total_preemptions_max,total_preemptions_p50,total_preemptions_p90,total_preemptions_p95,total_preemptions_p99,num_pauses_mean,num_pauses_min,num_pauses_max,num_pauses_p50,num_pauses_p90,num_pauses_p95,num_pauses_p99,total_inference_time_sec,request_throughput_req_per_sec,decode_token_throughput_tok_per_sec
custom_sarathi_long_input_short_output_fixed_qps_num_requests_6_qps_1_qwen_7b,benchmark_output/figure-1/custom_sarathi_long_input_short_output_fixed_qps_num_requests_6_qps_1_qwen_7b,sarathi_chunk_128,sarathi,long_input_short_output,fixed_qps_num_requests_sweep,qwen_7b,Qwen/Qwen-7B,6,1.0,2,0.85,20480,39701.0,33381.612068965514,100.0,8.681752873563218,6,34935,1148,5822.5,191.33333333333334,2.744490626229284,1.0878799110651016,4.363933627959341,2.5058997275773436,4.2754232285078615,4.319678428233601,4.355082588014193,6.748161426822965,1.088151279836893,13.108663296326995,6.233882883912884,11.52058875723742,12.314626026782207,12.949855842418039,0.05513251618314099,0.047671739037873015,0.059859310000319965,0.05629924082041751,0.05902537016597555,0.05944234008314776,0.059775916016885526,0.05477476918865167,0.047234383633855834,0.05912030617315552,0.05607210146877342,0.0585413181926854,0.05883081218292046,0.05906240737510851,17.295341869311716,11.92822846211493,21.148555387742817,17.70093861303758,20.315681186970323,20.73211828735657,21.06526796766557,4.003670800593682,0.0002713687717914,8.744729668367654,4.2643616133136675,7.245165528729558,7.994947598548606,8.594773254403846,13.291671068718037,6.911369407083839,20.14585623703897,13.685003769584,17.978084011003375,19.061970124021173,19.929079014435413,2.744490626229284,1.0878799110651016,4.363933627959341,2.5058997275773436,4.2754232285078615,4.319678428233601,4.355082588014193,10.547180442488752,4.788744800025597,17.256681388942525,10.683338387985714,15.989556631422602,16.623119010182563,17.129968913190535,0.22674391562274346,0.0949113012757152,0.3856117709074169,0.220203444827348,0.3478725540917367,0.36674216249957675,0.38183784922584885,237.83333333333334,117,366,245.0,319.5,342.75,361.35,238.83333333333334,118,367,246.0,320.5,343.75,362.35,22.06,0.271985494106981,52.03989120580236
custom_sarathi_long_input_short_output_fixed_qps_num_requests_7_qps_1_qwen_7b,benchmark_output/figure-1/custom_sarathi_long_input_short_output_fixed_qps_num_requests_7_qps_1_qwen_7b,sarathi_chunk_128,sarathi,long_input_short_output,fixed_qps_num_requests_sweep,qwen_7b,Qwen/Qwen-7B,7,1.0,2,0.85,20480,39701.0,33294.31870503597,100.0,8.912230215827337,7,39128,1214,5589.714285714285,173.42857142857142,2.587286380718329,1.0750351648312062,4.282682392047718,2.0534133778419346,4.172576696937904,4.227629544492811,4.271671822536737,7.436184740059876,1.0752311216201633,12.781205658335239,6.981020399834961,12.595450077671556,12.688327868003398,12.76263010026887,0.05422816889916965,0.04696730904710981,0.05860642867628485,0.055089150522064395,0.05822322710417211,0.058414827890228484,0.058568108519073576,0.05381804215190813,0.04625568315245663,0.0578828925197875,0.05491426432993086,0.0577649745074292,0.05782393351360835,0.05787110071855167,16.941404281483432,11.669534693937749,21.113186954753477,17.124029810540378,20.112994655407967,20.61309080508072,21.013167724818924,4.848898359341547,0.0001959567889571,10.49409560789354,4.927607021993026,9.296752202929929,9.895423905411732,10.374361267397177,12.092505922141884,5.030392504064366,20.11982173495926,13.684745617909355,17.342321858881043,18.731071796920148,19.842071747351437,2.587286380718329,1.0750351648312062,4.282682392047718,2.0534133778419346,4.172576696937904,4.227629544492811,4.271671822536737,9.505219541423555,3.0528750880621374,17.29799326392822,9.75780963897705,15.568569371569902,16.43328131774906,17.125050874692388,0.18314039614051578,0.0506003180053085,0.3495434967335313,0.1934754713438451,0.3050972105935216,0.3273203536635264,0.3450988681195303,218.0,99,366,237.0,310.20000000000005,338.0999999999999,360.41999999999996,219.0,100,367,238.0,311.20000000000005,339.0999999999999,361.41999999999996,22.01,0.31803725579282144,55.15674693321217
custom_sarathi_long_input_short_output_fixed_qps_num_requests_8_qps_1_qwen_7b,benchmark_output/figure-1/custom_sarathi_long_input_short_output_fixed_qps_num_requests_8_qps_1_qwen_7b,sarathi_chunk_128,sarathi,long_input_short_output,fixed_qps_num_requests_sweep,qwen_7b,Qwen/Qwen-7B,8,1.0,2,0.85,20480,39701.0,34252.397698209716,100.0,13.07928388746803,8,44747,1623,5593.375,202.875,2.6711136433586944,1.0901656539645046,4.366035326849669,2.4654856745619327,4.217254682979546,4.291645004914607,4.351157262462657,8.67312229872914,1.0904161946382374,15.57075907010585,8.626296998932958,13.898914203164168,14.734836636635007,15.403574583411682,0.05651191468375277,0.04501492933566481,0.05946310274885036,0.05805590716295424,0.05930486739833169,0.05938398507359103,0.05944727921379849,0.05610596864899087,0.04490486838374387,0.05894949374205062,0.057805288060779836,0.05879514138107963,0.05887231756156513,0.05893405850595352,19.762483945989516,12.004005764843896,33.936850239057094,18.4455819549039,25.73062493044417,29.833737584750626,33.1162277081958,6.002008655370446,0.0002505406737327,12.772145461058244,5.483372353948653,11.457727961312047,12.114936711185145,12.640703711083624,13.76047529061907,5.7293803410138935,21.20649921405129,14.352329714922234,21.177243108814583,21.191871161432935,21.20357360352762,2.6711136433586944,1.0901656539645046,4.366035326849669,2.4654856745619327,4.217254682979546,4.291645004914607,4.351157262462657,11.089361647260375,3.701511026825756,18.366091168951243,11.3425001159776,18.3004309871234,18.33326107803732,18.35952515076846,0.21558080957038325,0.0687222371343523,0.396316027501598,0.23021839675493533,0.3257174730068072,0.36101675025420255,0.3892561720521189,247.625,99,455,245.0,392.7,423.84999999999997,448.77,248.625,100,456,246.0,393.7,424.84999999999997,449.77,39.95,0.2002503128911139,40.625782227784725
custom_sarathi_long_input_short_output_fixed_qps_num_requests_9_qps_1_qwen_7b,benchmark_output/figure-1/custom_sarathi_long_input_short_output_fixed_qps_num_requests_9_qps_1_qwen_7b,sarathi_chunk_128,sarathi,long_input_short_output,fixed_qps_num_requests_sweep,qwen_7b,Qwen/Qwen-7B,9,1.0,2,0.85,20480,39701.0,34483.6535483871,100.0,12.883870967741936,9,47905,1624,5322.777777777777,180.44444444444446,2.4612904384525285,0.9847103389911354,4.273739545140415,2.0386224309913814,4.086458201799542,4.180098873469978,4.255011410806328,8.994877936189166,0.9848495058249681,15.76638651988469,9.359395323088393,15.017670636018739,15.392028577951715,15.691514931498096,0.05569197881505487,0.04621085246588907,0.060348414891184525,0.05782304041204043,0.05969773216332253,0.06002307352725353,0.06028334661839833,0.055325981545313124,0.04609786749653482,0.05943404496859082,0.05738217706333787,0.059077903599124106,0.05925597428385746,0.059398430831644145,18.852971632240546,11.337951361900195,33.68451947113499,16.836788227548823,24.155750558059665,28.92013501459732,32.73164257982746,6.5335874977366375,0.0001391668338328,14.22064651385881,5.319757457124069,12.474895258853213,13.34777088635601,14.04607138835825,12.31938413450391,1.592615749919787,21.646062026033174,13.520150687778369,21.026203537965195,21.336132781999186,21.584076177226375,2.4612904384525285,0.9847103389911354,4.273739545140415,2.0386224309913814,4.086458201799542,4.180098873469978,4.255011410806328,9.85809369605138,0.0468757438939064,18.85402780608274,10.73711273400113,18.23111418117769,18.542570993630214,18.791736443592235,0.19253706657845107,0.0155271373223513,0.4016910272184759,0.2129878075793385,0.31077806954272086,0.3562345483805983,0.3925997314509004,223.0,26,455,237.0,383.8,419.4,447.88,224.0,27,456,238.0,384.8,420.4,448.88,39.79,0.22618748429253582,40.81427494345313
custom_sarathi_long_input_short_output_fixed_num_requests_num_requests_10_qps_1_qwen_7b,benchmark_output/figure-1/custom_sarathi_long_input_short_output_fixed_num_requests_num_requests_10_qps_1_qwen_7b,sarathi_chunk_128,sarathi,long_input_short_output,fixed_num_requests_qps_sweep,qwen_7b,Qwen/Qwen-7B,10,1.0,2,0.85,20480,39701.0,34457.29710144927,100.0,14.985507246376812,10,54669,2104,5466.9,210.4,2.5190711851231753,1.0685139189008623,4.2403049019631,2.376912282081321,4.023780474578961,4.132042688271031,4.218652459224686,10.078180543985217,1.068716556765139,18.70373661373742,10.911357889999636,16.07440962777473,17.389073120756073,18.44080391514115,0.05560179698340921,0.04492556930243549,0.0592648980673402,0.057333000788092905,0.05908571079230079,0.05917530442982049,0.05924697933983626,0.05526650129288875,0.04483197436638875,0.0592648980673402,0.057012277583958056,0.05836782824085734,0.05881636315409877,0.059175191084691915,21.104059080639853,11.524058307055384,40.22308430960402,17.939654830493964,34.7598279783735,37.491456143988756,39.676758676480965,7.559109358862043,0.0002026378642767,15.691215072525663,6.946757551864721,14.38764348172117,15.039429277123416,15.560857913445215,13.544949721777812,1.5987248891033232,24.531869237078357,14.071292314911261,22.271120741264895,23.401494989171624,24.305794387497013,2.5190711851231753,1.0685139189008623,4.2403049019631,2.376912282081321,4.023780474578961,4.132042688271031,4.218652459224686,11.025878536654636,0.0592648980673402,21.5193476958666,11.187885549967177,19.52369503090158,20.52152136338409,21.319782429370097,0.22182701476849614,0.020891040796414,0.4161542349029332,0.2366947500267997,0.38141763892490416,0.3987859369139186,0.4126805753051303,254.1,26,534,245.0,462.9,498.44999999999993,526.89,255.1,27,535,246.0,463.9,499.44999999999993,527.89,47.305,0.2113941443822006,44.47732797801501
custom_sarathi_long_input_short_output_fixed_qps_num_requests_10_qps_1_qwen_7b,benchmark_output/figure-1/custom_sarathi_long_input_short_output_fixed_qps_num_requests_10_qps_1_qwen_7b,sarathi_chunk_128,sarathi,long_input_short_output,fixed_qps_num_requests_sweep,qwen_7b,Qwen/Qwen-7B,10,1.0,2,0.85,20480,39701.0,34305.58529048208,100.0,15.779357231149568,10,54669,2104,5466.9,210.4,2.5918448138982058,1.1055614380165937,4.307919900165871,2.4512639733729884,4.152275125845335,4.230097513005603,4.292355422733817,10.420758468611165,1.1057645496912303,19.41649823449552,11.288961588405073,16.665428858762606,18.04096354662906,19.14139129692223,0.056879392989416036,0.04565321340902256,0.06112775434023486,0.05883027128148585,0.06062583953264552,0.06087679693644019,0.06107756285947593,0.05653436932083804,0.045558102547753755,0.06020157624417069,0.05845754706689528,0.06003310186892331,0.060117339056546995,0.06018472880664595,21.712663382524624,11.842133468948305,41.28438745741733,18.44273569143843,35.768203522125255,38.526295489771286,40.73276906388813,7.82891365471296,0.0002031116746366,16.267422903561965,7.199902858119458,14.912940210616215,15.590181557089089,16.13197463426739,13.883749727811665,1.6562129971571269,25.01696455385536,14.430398916592821,22.840166560537178,23.928565557196265,24.79928475452354,2.5918448138982058,1.1055614380165937,4.307919900165871,2.4512639733729884,4.152275125845335,4.230097513005603,4.292355422733817,11.29190491391346,0.0589006470981985,21.867889222921804,11.467583114048466,19.991937520960345,20.929913371941073,21.680294052725657,0.22769525353796777,0.0189308719709515,0.4254211930092424,0.24876598431728775,0.37736021832097316,0.4013907056651077,0.4206150955404155,254.1,26,534,245.0,462.9,498.44999999999993,526.89,255.1,27,535,246.0,463.9,499.44999999999993,527.89,47.305,0.2113941443822006,44.47732797801501
custom_sarathi_long_input_short_output_fixed_num_requests_num_requests_10_qps_2_qwen_7b,benchmark_output/figure-1/custom_sarathi_long_input_short_output_fixed_num_requests_num_requests_10_qps_2_qwen_7b,sarathi_chunk_128,sarathi,long_input_short_output,fixed_num_requests_qps_sweep,qwen_7b,Qwen/Qwen-7B,10,2.0,2,0.85,20480,39701.0,34444.76094890511,100.0,14.773722627737227,10,54669,2104,5466.9,210.4,2.575440608081408,1.0995381609536707,4.31571504380554,2.445851459982805,4.109482987923547,4.212599015864543,4.29509183821734,11.743944477196782,1.0997030672151595,22.24111479078419,12.52470973925665,19.494257257902063,20.867686024343126,21.966429037495978,0.056693090145379835,0.04618269836944226,0.06123621026054025,0.05837974850550185,0.06071351682728467,0.06097486354391246,0.06118394091721469,0.05634882901915428,0.04608648441450593,0.060308388892956304,0.057966840490178875,0.06011990995840489,0.060214149425680596,0.060289540999501165,23.03506377269514,11.994864878011867,44.36262730974704,20.084226964740083,38.461318156262855,41.411972733004944,43.77249639439862,9.168503869115375,0.0001649062614887,19.11083263973705,8.323568059829995,17.76720454765018,18.439018593693614,18.976469830528366,13.866559903579764,1.6290008910000324,25.251794670009986,14.35557322204113,22.93973522321321,24.095764946611595,25.02058872533031,2.575440608081408,1.0995381609536707,4.31571504380554,2.445851459982805,4.109482987923547,4.212599015864543,4.29509183821734,11.291119295498357,0.0578625630587339,22.121512518962845,11.444074127473868,20.0792109452188,21.10036173209082,21.91728236158844,0.21394947133958336,0.018186806468293,0.4011783350724727,0.23227154894266275,0.3517007663613185,0.3764395507168955,0.39623057820135726,254.1,26,534,245.0,462.9,498.44999999999993,526.89,255.1,27,535,246.0,463.9,499.44999999999993,527.89,47.42,0.21088148460565162,44.3694643610291
custom_sarathi_long_input_short_output_fixed_num_requests_num_requests_10_qps_3_qwen_7b,benchmark_output/figure-1/custom_sarathi_long_input_short_output_fixed_num_requests_num_requests_10_qps_3_qwen_7b,sarathi_chunk_128,sarathi,long_input_short_output,fixed_num_requests_qps_sweep,qwen_7b,Qwen/Qwen-7B,10,3.0,2,0.85,20480,39701.0,34715.30445246691,100.0,14.720818291215403,10,54669,2104,5466.9,210.4,2.558533718599938,1.0866957511752844,4.316587107023224,2.4214261064771563,4.104993551061488,4.210790329042356,4.2954277514270505,12.226214730157517,1.1960091122891754,23.16700989892706,12.952195573830977,20.473811089573427,21.82041049425024,22.897690017991696,0.05689894512568081,0.04512780235928633,0.0626779911108315,0.05852429192918457,0.06105739685850075,0.06186769398466612,0.06251593168559842,0.05655581299633562,0.04503378610437115,0.0626779911108315,0.058104971567212824,0.060243906258015865,0.06146094868442368,0.062434582625549934,23.418487770482898,12.124203639337791,44.783227229025215,20.83289480197709,38.979076253622765,41.88115174132398,44.20281213148497,9.66768101155758,0.109313361113891,20.104067985899743,8.75316044234205,18.73618841099087,19.420128198445305,19.967280028408855,13.750806758925318,1.6530429769773036,24.67915924312547,14.349134908989072,22.54650685354136,23.61283304833341,24.46589400416706,2.558533718599938,1.0866957511752844,4.316587107023224,2.4214261064771563,4.104993551061488,4.210790329042356,4.2954277514270505,11.19227304032538,0.0626779911108315,21.616217330098152,11.4221577210119,19.717894477350637,20.667055903724393,21.4263850448234,0.23287514674011614,0.0204386778641492,0.4364057031925767,0.2498983127297833,0.39255363664124154,0.4144796699169091,0.4320204965374432,254.1,26,534,245.0,462.9,498.44999999999993,526.89,255.1,27,535,246.0,463.9,499.44999999999993,527.89,46.67,0.21427040925648166,45.08249410756375
custom_sarathi_long_input_short_output_fixed_num_requests_num_requests_10_qps_4_qwen_7b,benchmark_output/figure-1/custom_sarathi_long_input_short_output_fixed_num_requests_num_requests_10_qps_4_qwen_7b,sarathi_chunk_128,sarathi,long_input_short_output,fixed_num_requests_qps_sweep,qwen_7b,Qwen/Qwen-7B,10,4.0,2,0.85,20480,39701.0,34301.62903225807,100.0,14.437275985663083,10,54669,2104,5466.9,210.4,2.5534381876001135,1.1059653980191797,4.251811418915168,2.422294259420596,4.126734383264557,4.189272901089862,4.239303715350107,12.580165647389368,1.2691342812031507,23.6754384774249,13.330534581211396,21.03221887021791,22.353828673821404,23.4111165167042,0.056294833975389424,0.04482737198104549,0.06047275998414709,0.0584679663335444,0.059917773322220175,0.06019526665318363,0.0604172613179544,0.055953325231685135,0.04473398162275165,0.059556506044993344,0.05801282676714563,0.05933192318221484,0.05944421461360409,0.05953404775871549,23.71826434168033,12.35502541810274,45.147749656345695,21.27405413868837,39.38504895798396,42.266399307164825,44.571479586509525,10.026727459789253,0.163168883183971,20.67104549426585,9.148210404324345,19.313799586659297,19.992422540462574,20.535320903505195,13.691536881891079,1.6345875300467014,24.47670416207984,14.280920996912755,22.39272372212727,23.434713942103553,24.268306118084585,2.5534381876001135,1.1059653980191797,4.251811418915168,2.422294259420596,4.126734383264557,4.189272901089862,4.239303715350107,11.138098694290965,0.0590542131103575,21.47231117892079,11.337046295404434,19.592816144530662,20.532563661725725,21.28436167548178,0.22723334201145917,0.0212519261986017,0.4368601073510945,0.25093883147928864,0.36499728676863014,0.4009286970598622,0.4296738252928481,254.1,26,534,245.0,462.9,498.44999999999993,526.89,255.1,27,535,246.0,463.9,499.44999999999993,527.89,46.48,0.21514629948364888,45.26678141135973
custom_sarathi_long_input_short_output_fixed_num_requests_num_requests_10_qps_5_qwen_7b,benchmark_output/figure-1/custom_sarathi_long_input_short_output_fixed_num_requests_num_requests_10_qps_5_qwen_7b,sarathi_chunk_128,sarathi,long_input_short_output,fixed_num_requests_qps_sweep,qwen_7b,Qwen/Qwen-7B,10,5.0,2,0.85,20480,39701.0,34578.88217703349,100.0,14.926435406698564,10,54669,2104,5466.9,210.4,2.5912070238031446,1.129915043944493,4.227764530107379,2.4463602054165676,4.1979416746180505,4.212853102362715,4.224782244558446,12.97118871861603,1.3447217484936118,24.38448863546364,13.744888043380342,21.647518928023054,23.016003781743343,24.11079166471958,0.05683556260981594,0.04563816304373047,0.06081780473916577,0.0589542877698745,0.060299679247799734,0.060558741993482754,0.06076599219002917,0.0564908788393669,0.04554308353738937,0.05989632284917841,0.05869931436644617,0.05971011914344427,0.05980322099631134,0.059877702478604994,24.24206457750406,12.692161473678423,46.24516873341054,21.80966614605859,40.28719977904111,43.26618425622582,45.6493718379736,10.379981694812887,0.2148067045491188,21.27493367739953,9.53369176632259,19.888143554329872,20.5815386158647,21.136254665092565,13.862082882691174,1.6686840038746595,24.970235056011006,14.38210877252277,22.751691197208128,23.860963126609565,24.748380670130718,2.5912070238031446,1.129915043944493,4.227764530107379,2.4463602054165676,4.1979416746180505,4.212853102362715,4.224782244558446,11.27087585888803,0.0593285840004682,21.860680097946897,11.379306361428462,19.934873674530536,20.897776886238713,21.66809945560526,0.23308755792677402,0.0217966013588011,0.4404150864575058,0.2527757951756939,0.3882745399605483,0.414344813209027,0.43520103180781006,254.1,26,534,245.0,462.9,498.44999999999993,526.89,255.1,27,535,246.0,463.9,499.44999999999993,527.89,47.23,0.21172983273343216,44.547956807114126
custom_sarathi_long_input_short_output_fixed_num_requests_num_requests_10_qps_6_qwen_7b,benchmark_output/figure-1/custom_sarathi_long_input_short_output_fixed_num_requests_num_requests_10_qps_6_qwen_7b,sarathi_chunk_128,sarathi,long_input_short_output,fixed_num_requests_qps_sweep,qwen_7b,Qwen/Qwen-7B,10,6.0,2,0.85,20480,39701.0,34569.26068376069,100.0,15.05006105006105,10,54669,2104,5466.9,210.4,2.5670562512474135,1.1197144018951803,4.271100234007463,2.406250464147888,4.0928540037479255,4.181977118877694,4.253275610981509,12.952233461849392,1.372303695883602,24.383787406608462,13.638000809936784,21.672865991294387,23.02832669895142,24.112695265077054,0.05627154078575031,0.04481838697699795,0.060389995800617796,0.05811020970708697,0.060180742820629324,0.06028536931062356,0.06036907050261895,0.055930481587006045,0.04472501533746254,0.05960558888869821,0.05772165074882925,0.05948805516669014,0.05954682202769417,0.059593835516497405,24.083129380317406,12.49510286259465,45.85179476859048,21.78879425360356,39.92583964995574,42.88881720927311,45.25919925672701,10.385177210601977,0.2525892939884215,21.304162711603567,9.46592625940684,19.911188777233477,20.607675744418522,21.16486531816656,13.697952169715427,1.6744278981350362,24.547632056986917,14.243280597031116,22.357517094979993,23.45257457598345,24.328620560786224,2.5670562512474135,1.1197144018951803,4.271100234007463,2.406250464147888,4.0928540037479255,4.181977118877694,4.253275610981509,11.130895918468013,0.0591892930679023,21.468007361982018,11.353930759476498,19.571182634029533,20.519594998005775,21.27832488918677,0.22959910484496499,0.0204199682921171,0.4294413013849407,0.24675519461743528,0.3874540146673098,0.40844765802612515,0.4252425727131776,254.1,26,534,245.0,462.9,498.44999999999993,526.89,255.1,27,535,246.0,463.9,499.44999999999993,527.89,46.6,0.2145922746781116,45.15021459227468
custom_sarathi_long_input_short_output_fixed_num_requests_num_requests_10_qps_7_qwen_7b,benchmark_output/figure-1/custom_sarathi_long_input_short_output_fixed_num_requests_num_requests_10_qps_7_qwen_7b,sarathi_chunk_128,sarathi,long_input_short_output,fixed_num_requests_qps_sweep,qwen_7b,Qwen/Qwen-7B,10,7.0,2,0.85,20480,39701.0,34258.19827586207,100.0,14.929187192118226,10,54669,2104,5466.9,210.4,2.596984017081559,1.1177014389541,4.325948899844661,2.472072027041577,4.190445101447404,4.258197000646033,4.312398520004936,13.20343426775653,1.380774020915851,24.8379303237889,13.925512948655523,22.126344367931598,23.482137345860245,24.56677172820317,0.05723529461684072,0.0459099987765778,0.061383378154669814,0.05935451612987809,0.0607839389399697,0.06108365854731976,0.0613234342331998,0.05688861214014864,0.045814352945793266,0.060453326970508155,0.05889274094646346,0.060433289345184445,0.0604433081578463,0.060451323207975784,24.531040255050176,12.717067048652098,46.82881973776966,22.210395898553543,40.72964001577347,43.77922987677156,46.218901765570045,10.606450250674971,0.263072581961751,21.753819319652397,9.674843936809339,20.403095893305725,21.07845760647906,21.61874697701773,13.924590004375204,1.6324725898448378,25.07500041811727,14.501951538491994,22.764217650005595,23.91960903406143,24.843922141306102,2.596984017081559,1.1177014389541,4.325948899844661,2.472072027041577,4.190445101447404,4.258197000646033,4.312398520004936,11.327605987293646,0.0604310629423707,21.990889413980767,11.50378431007266,19.89201205451973,20.941450734250246,21.781001678034663,0.22748199633788319,0.0210626376792788,0.4268366901669651,0.24986646743491292,0.37314823602791874,0.39999246309744185,0.4214678447530605,254.1,26,534,245.0,462.9,498.44999999999993,526.89,255.1,27,535,246.0,463.9,499.44999999999993,527.89,47.42,0.21088148460565162,44.3694643610291
custom_sarathi_long_input_short_output_fixed_num_requests_num_requests_10_qps_8_qwen_7b,benchmark_output/figure-1/custom_sarathi_long_input_short_output_fixed_num_requests_num_requests_10_qps_8_qwen_7b,sarathi_chunk_128,sarathi,long_input_short_output,fixed_num_requests_qps_sweep,qwen_7b,Qwen/Qwen-7B,10,8.0,2,0.85,20480,39701.0,34381.99387254902,100.0,15.021446078431373,10,54669,2104,5466.9,210.4,2.5371558987069873,1.0630720739718529,4.267254067119211,2.414898937451653,4.093400697177276,4.180327382148243,4.2498687301250175,12.925331409461796,1.3557394079398366,24.391752942698076,13.596551238326356,21.73696292093955,23.06435793181881,24.126273940522225,0.05635685774615982,0.04530840346955214,0.06048782913802335,0.05806679168141782,0.06036988654997767,0.06042885784400051,0.06047603487921878,0.05601613133456438,0.04521401096232391,0.0603567818179726,0.05764013545656262,0.05964989037231796,0.06000333609514528,0.060286092673407135,24.06706698338967,12.372186979046091,46.09447820461355,21.803980372147635,40.12045793123543,43.107468067924486,45.497076177275744,10.38817551075481,0.2926673339679837,21.3762435966637,9.425882376730442,20.016786728869196,20.696515162766445,21.240297909884248,13.67889147263486,1.636607067892328,24.718234607949853,14.229795866413042,22.48582769632339,23.602031152136618,24.49499391678721,2.5371558987069873,1.0630720739718529,4.267254067119211,2.414898937451653,4.093400697177276,4.180327382148243,4.2498687301250175,11.141735573927871,0.0603567818179726,21.702725261915475,11.32521029736381,19.685510235908442,20.694117748911957,21.501003759314774,0.2302524466766044,0.0205185199156403,0.4328211303800344,0.24793033092282707,0.3849885246250778,0.4089048275025561,0.42803786980453873,254.1,26,534,245.0,462.9,498.44999999999993,526.89,255.1,27,535,246.0,463.9,499.44999999999993,527.89,46.55,0.21482277121374868,45.19871106337272
custom_sarathi_long_input_short_output_fixed_num_requests_num_requests_10_qps_9_qwen_7b,benchmark_output/figure-1/custom_sarathi_long_input_short_output_fixed_num_requests_num_requests_10_qps_9_qwen_7b,sarathi_chunk_128,sarathi,long_input_short_output,fixed_num_requests_qps_sweep,qwen_7b,Qwen/Qwen-7B,10,9.0,2,0.85,20480,39701.0,34554.306148055206,100.0,15.434127979924718,10,54669,2104,5466.9,210.4,2.5494316876167433,1.0622595897875726,4.264943751972169,2.419440094614401,4.098925536382012,4.18193464417709,4.248341930413153,13.04738816570025,1.3581545050255954,24.5994578555692,13.731884465785697,21.916889780899506,23.25817381823435,24.33120104810223,0.05628824512102074,0.04521399916106901,0.06023046913771675,0.05826554313283688,0.05987964719733916,0.06005505816752795,0.06019538694367899,0.05594757967092615,0.04511980332948345,0.05931788627199377,0.05784501685607848,0.0592942916604589,0.059306088966226335,0.059315526810840284,24.202426046109757,12.487271184800193,46.256963453721255,21.955908339004964,40.29847322418354,43.27771833895239,45.66111443076748,10.497956478083506,0.2958949152380228,21.55710036866367,9.55917305580806,20.204951631953005,20.881026000308335,21.4218854949926,13.704469568026251,1.6233745981007814,24.699863085057583,14.276940306532197,22.47765699212905,23.588760038593314,24.47764247576473,2.5494316876167433,1.0622595897875726,4.264943751972169,2.419440094614401,4.098925536382012,4.18193464417709,4.248341930413153,11.155037880409509,0.0592608200386166,21.657505598152056,11.334610049496405,19.67925412689801,20.66837986252503,21.459680451026653,0.2242681470699608,0.0197517534252256,0.4199243921320885,0.2430911092087626,0.3814923173049464,0.4007083547185174,0.41608118464937427,254.1,26,534,245.0,462.9,498.44999999999993,526.89,255.1,27,535,246.0,463.9,499.44999999999993,527.89,46.63,0.2144542140253056,45.12116663092429
